interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_subunit_index,ligand_subunit_gene,n_ligand_subunits,ligand_is_complex,receptor_subunit_index,receptor_subunit_gene,n_receptor_subunits,receptor_is_complex
BMP5_BMPR1B_ACVR2A,BMP,BMP5,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP5 - (BMPR1B+ACVR2A),1,BMP5,1,False,2,ACVR2A,2,True
BMP5_BMPR1B_ACVR2B,BMP,BMP5,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP5 - (BMPR1B+ACVR2B),1,BMP5,1,False,1,BMPR1B,2,True
BMP5_BMPR1B_ACVR2B,BMP,BMP5,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP5 - (BMPR1B+ACVR2B),1,BMP5,1,False,2,ACVR2B,2,True
BMP5_BMPR1B_BMPR2,BMP,BMP5,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP5 - (BMPR1B+BMPR2),1,BMP5,1,False,1,BMPR1B,2,True
BMP5_BMPR1B_BMPR2,BMP,BMP5,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP5 - (BMPR1B+BMPR2),1,BMP5,1,False,2,BMPR2,2,True
BMP6_ACVR1_ACVR2A,BMP,BMP6,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (ACVR1+ACVR2A),1,BMP6,1,False,1,ACVR1,2,True
BMP6_ACVR1_ACVR2A,BMP,BMP6,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (ACVR1+ACVR2A),1,BMP6,1,False,2,ACVR2A,2,True
BMP6_ACVR1_ACVR2B,BMP,BMP6,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (ACVR1+ACVR2B),1,BMP6,1,False,1,ACVR1,2,True
BMP6_ACVR1_ACVR2B,BMP,BMP6,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (ACVR1+ACVR2B),1,BMP6,1,False,2,ACVR2B,2,True
BMP6_ACVR1_BMPR2,BMP,BMP6,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (ACVR1+BMPR2),1,BMP6,1,False,1,ACVR1,2,True
BMP6_ACVR1_BMPR2,BMP,BMP6,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (ACVR1+BMPR2),1,BMP6,1,False,2,BMPR2,2,True
BMP6_BMPR1A_ACVR2A,BMP,BMP6,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1A+ACVR2A),1,BMP6,1,False,1,BMPR1A,2,True
BMP6_BMPR1A_ACVR2A,BMP,BMP6,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1A+ACVR2A),1,BMP6,1,False,2,ACVR2A,2,True
BMP6_BMPR1A_ACVR2B,BMP,BMP6,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1A+ACVR2B),1,BMP6,1,False,1,BMPR1A,2,True
BMP6_BMPR1A_ACVR2B,BMP,BMP6,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1A+ACVR2B),1,BMP6,1,False,2,ACVR2B,2,True
BMP6_BMPR1A_BMPR2,BMP,BMP6,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1A+BMPR2),1,BMP6,1,False,1,BMPR1A,2,True
BMP6_BMPR1A_BMPR2,BMP,BMP6,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1A+BMPR2),1,BMP6,1,False,2,BMPR2,2,True
BMP6_BMPR1B_ACVR2A,BMP,BMP6,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1B+ACVR2A),1,BMP6,1,False,1,BMPR1B,2,True
BMP6_BMPR1B_ACVR2A,BMP,BMP6,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1B+ACVR2A),1,BMP6,1,False,2,ACVR2A,2,True
BMP6_BMPR1B_ACVR2B,BMP,BMP6,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1B+ACVR2B),1,BMP6,1,False,1,BMPR1B,2,True
BMP6_BMPR1B_ACVR2B,BMP,BMP6,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1B+ACVR2B),1,BMP6,1,False,2,ACVR2B,2,True
BMP6_BMPR1B_BMPR2,BMP,BMP6,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1B+BMPR2),1,BMP6,1,False,1,BMPR1B,2,True
BMP6_BMPR1B_BMPR2,BMP,BMP6,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP6 - (BMPR1B+BMPR2),1,BMP6,1,False,2,BMPR2,2,True
BMP7_ACVR1_ACVR2A,BMP,BMP7,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (ACVR1+ACVR2A),1,BMP7,1,False,1,ACVR1,2,True
BMP7_ACVR1_ACVR2A,BMP,BMP7,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (ACVR1+ACVR2A),1,BMP7,1,False,2,ACVR2A,2,True
BMP7_ACVR1_ACVR2B,BMP,BMP7,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (ACVR1+ACVR2B),1,BMP7,1,False,1,ACVR1,2,True
BMP7_ACVR1_ACVR2B,BMP,BMP7,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (ACVR1+ACVR2B),1,BMP7,1,False,2,ACVR2B,2,True
BMP7_ACVR1_BMPR2,BMP,BMP7,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (ACVR1+BMPR2),1,BMP7,1,False,1,ACVR1,2,True
BMP7_ACVR1_BMPR2,BMP,BMP7,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (ACVR1+BMPR2),1,BMP7,1,False,2,BMPR2,2,True
BMP7_BMPR1A_ACVR2A,BMP,BMP7,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1A+ACVR2A),1,BMP7,1,False,1,BMPR1A,2,True
BMP7_BMPR1A_ACVR2A,BMP,BMP7,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1A+ACVR2A),1,BMP7,1,False,2,ACVR2A,2,True
BMP7_BMPR1A_ACVR2B,BMP,BMP7,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1A+ACVR2B),1,BMP7,1,False,1,BMPR1A,2,True
BMP7_BMPR1A_ACVR2B,BMP,BMP7,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1A+ACVR2B),1,BMP7,1,False,2,ACVR2B,2,True
BMP7_BMPR1A_BMPR2,BMP,BMP7,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1A+BMPR2),1,BMP7,1,False,1,BMPR1A,2,True
BMP7_BMPR1A_BMPR2,BMP,BMP7,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1A+BMPR2),1,BMP7,1,False,2,BMPR2,2,True
BMP7_BMPR1B_ACVR2A,BMP,BMP7,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1B+ACVR2A),1,BMP7,1,False,1,BMPR1B,2,True
BMP7_BMPR1B_ACVR2A,BMP,BMP7,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1B+ACVR2A),1,BMP7,1,False,2,ACVR2A,2,True
BMP7_BMPR1B_ACVR2B,BMP,BMP7,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1B+ACVR2B),1,BMP7,1,False,1,BMPR1B,2,True
BMP7_BMPR1B_ACVR2B,BMP,BMP7,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1B+ACVR2B),1,BMP7,1,False,2,ACVR2B,2,True
BMP7_BMPR1B_BMPR2,BMP,BMP7,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1B+BMPR2),1,BMP7,1,False,1,BMPR1B,2,True
BMP7_BMPR1B_BMPR2,BMP,BMP7,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP7 - (BMPR1B+BMPR2),1,BMP7,1,False,2,BMPR2,2,True
BMP8A_ACVR1_ACVR2A,BMP,BMP8A,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (ACVR1+ACVR2A),1,BMP8A,1,False,1,ACVR1,2,True
BMP8A_ACVR1_ACVR2A,BMP,BMP8A,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (ACVR1+ACVR2A),1,BMP8A,1,False,2,ACVR2A,2,True
BMP8A_ACVR1_ACVR2B,BMP,BMP8A,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (ACVR1+ACVR2B),1,BMP8A,1,False,1,ACVR1,2,True
BMP8A_ACVR1_ACVR2B,BMP,BMP8A,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (ACVR1+ACVR2B),1,BMP8A,1,False,2,ACVR2B,2,True
BMP8A_ACVR1_BMPR2,BMP,BMP8A,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (ACVR1+BMPR2),1,BMP8A,1,False,1,ACVR1,2,True
BMP8A_ACVR1_BMPR2,BMP,BMP8A,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (ACVR1+BMPR2),1,BMP8A,1,False,2,BMPR2,2,True
BMP8A_BMPR1A_ACVR2A,BMP,BMP8A,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1A+ACVR2A),1,BMP8A,1,False,1,BMPR1A,2,True
BMP8A_BMPR1A_ACVR2A,BMP,BMP8A,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1A+ACVR2A),1,BMP8A,1,False,2,ACVR2A,2,True
BMP8A_BMPR1A_ACVR2B,BMP,BMP8A,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1A+ACVR2B),1,BMP8A,1,False,1,BMPR1A,2,True
BMP8A_BMPR1A_ACVR2B,BMP,BMP8A,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1A+ACVR2B),1,BMP8A,1,False,2,ACVR2B,2,True
BMP8A_BMPR1A_BMPR2,BMP,BMP8A,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1A+BMPR2),1,BMP8A,1,False,1,BMPR1A,2,True
BMP8A_BMPR1A_BMPR2,BMP,BMP8A,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1A+BMPR2),1,BMP8A,1,False,2,BMPR2,2,True
BMP8A_BMPR1B_ACVR2A,BMP,BMP8A,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1B+ACVR2A),1,BMP8A,1,False,1,BMPR1B,2,True
BMP8A_BMPR1B_ACVR2A,BMP,BMP8A,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1B+ACVR2A),1,BMP8A,1,False,2,ACVR2A,2,True
BMP8A_BMPR1B_ACVR2B,BMP,BMP8A,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1B+ACVR2B),1,BMP8A,1,False,1,BMPR1B,2,True
BMP8A_BMPR1B_ACVR2B,BMP,BMP8A,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1B+ACVR2B),1,BMP8A,1,False,2,ACVR2B,2,True
BMP8A_BMPR1B_BMPR2,BMP,BMP8A,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1B+BMPR2),1,BMP8A,1,False,1,BMPR1B,2,True
BMP8A_BMPR1B_BMPR2,BMP,BMP8A,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8A - (BMPR1B+BMPR2),1,BMP8A,1,False,2,BMPR2,2,True
BMP8B_ACVR1_ACVR2A,BMP,BMP8B,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (ACVR1+ACVR2A),1,BMP8B,1,False,1,ACVR1,2,True
BMP8B_ACVR1_ACVR2A,BMP,BMP8B,ACVR1_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (ACVR1+ACVR2A),1,BMP8B,1,False,2,ACVR2A,2,True
BMP8B_ACVR1_ACVR2B,BMP,BMP8B,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (ACVR1+ACVR2B),1,BMP8B,1,False,1,ACVR1,2,True
BMP8B_ACVR1_ACVR2B,BMP,BMP8B,ACVR1_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (ACVR1+ACVR2B),1,BMP8B,1,False,2,ACVR2B,2,True
BMP8B_ACVR1_BMPR2,BMP,BMP8B,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (ACVR1+BMPR2),1,BMP8B,1,False,1,ACVR1,2,True
BMP8B_ACVR1_BMPR2,BMP,BMP8B,ACVR1_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (ACVR1+BMPR2),1,BMP8B,1,False,2,BMPR2,2,True
BMP8B_BMPR1A_ACVR2A,BMP,BMP8B,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1A+ACVR2A),1,BMP8B,1,False,1,BMPR1A,2,True
BMP8B_BMPR1A_ACVR2A,BMP,BMP8B,BMPR1A_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1A+ACVR2A),1,BMP8B,1,False,2,ACVR2A,2,True
BMP8B_BMPR1A_ACVR2B,BMP,BMP8B,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1A+ACVR2B),1,BMP8B,1,False,1,BMPR1A,2,True
BMP8B_BMPR1A_ACVR2B,BMP,BMP8B,BMPR1A_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1A+ACVR2B),1,BMP8B,1,False,2,ACVR2B,2,True
BMP8B_BMPR1A_BMPR2,BMP,BMP8B,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1A+BMPR2),1,BMP8B,1,False,1,BMPR1A,2,True
BMP8B_BMPR1A_BMPR2,BMP,BMP8B,BMPR1A_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1A+BMPR2),1,BMP8B,1,False,2,BMPR2,2,True
BMP8B_BMPR1B_ACVR2A,BMP,BMP8B,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1B+ACVR2A),1,BMP8B,1,False,1,BMPR1B,2,True
BMP8B_BMPR1B_ACVR2A,BMP,BMP8B,BMPR1B_ACVR2A,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1B+ACVR2A),1,BMP8B,1,False,2,ACVR2A,2,True
BMP8B_BMPR1B_ACVR2B,BMP,BMP8B,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1B+ACVR2B),1,BMP8B,1,False,1,BMPR1B,2,True
BMP8B_BMPR1B_ACVR2B,BMP,BMP8B,BMPR1B_ACVR2B,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1B+ACVR2B),1,BMP8B,1,False,2,ACVR2B,2,True
BMP8B_BMPR1B_BMPR2,BMP,BMP8B,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1B+BMPR2),1,BMP8B,1,False,1,BMPR1B,2,True
BMP8B_BMPR1B_BMPR2,BMP,BMP8B,BMPR1B_BMPR2,,BMP antagonist,,BMP inhibition receptor,KEGG: hsa04350; PMID:26893264,Secreted Signaling,BMP8B - (BMPR1B+BMPR2),1,BMP8B,1,False,2,BMPR2,2,True
BMP10_ACVRL1_BMPR2,BMP10,BMP10,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264; PMID: 25620979,Secreted Signaling,BMP10 - (ACVRL1+BMPR2),1,BMP10,1,False,1,ACVRL1,2,True
BMP10_ACVRL1_BMPR2,BMP10,BMP10,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264; PMID: 25620979,Secreted Signaling,BMP10 - (ACVRL1+BMPR2),1,BMP10,1,False,2,BMPR2,2,True
BMP10_ACVRL1_ACVR2A,BMP10,BMP10,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264; PMID: 25620979,Secreted Signaling,BMP10 - (ACVRL1+ACVR2A),1,BMP10,1,False,1,ACVRL1,2,True
BMP10_ACVRL1_ACVR2A,BMP10,BMP10,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264; PMID: 25620979,Secreted Signaling,BMP10 - (ACVRL1+ACVR2A),1,BMP10,1,False,2,ACVR2A,2,True
GDF2_ACVRL1_BMPR2,BMP10,GDF2,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264,Secreted Signaling,GDF2 - (ACVRL1+BMPR2),1,GDF2,1,False,1,ACVRL1,2,True
GDF2_ACVRL1_BMPR2,BMP10,GDF2,ACVRL1_BMPR2,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264,Secreted Signaling,GDF2 - (ACVRL1+BMPR2),1,GDF2,1,False,2,BMPR2,2,True
GDF2_ACVRL1_ACVR2A,BMP10,GDF2,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264,Secreted Signaling,GDF2 - (ACVRL1+ACVR2A),1,GDF2,1,False,1,ACVRL1,2,True
GDF2_ACVRL1_ACVR2A,BMP10,GDF2,ACVRL1_ACVR2A,,,BMP10 activation receptor,,KEGG: hsa04350; PMID:26893264,Secreted Signaling,GDF2 - (ACVRL1+ACVR2A),1,GDF2,1,False,2,ACVR2A,2,True
GDF9_ACVR1B_BMPR2,GDF,GDF9,ACVR1B_BMPR2,,,,,KEGG: hsa04350,Secreted Signaling,GDF9 - (ACVR1B+BMPR2),1,GDF9,1,False,1,ACVR1B,2,True
GDF9_ACVR1B_BMPR2,GDF,GDF9,ACVR1B_BMPR2,,,,,KEGG: hsa04350,Secreted Signaling,GDF9 - (ACVR1B+BMPR2),1,GDF9,1,False,2,BMPR2,2,True
GDF10_ACVR1B_ACVR2A,GDF,GDF10,ACVR1B_ACVR2A,,,,,KEGG: hsa04350,Secreted Signaling,GDF10 - (ACVR1B+ACVR2A),1,GDF10,1,False,1,ACVR1B,2,True
GDF10_ACVR1B_ACVR2A,GDF,GDF10,ACVR1B_ACVR2A,,,,,KEGG: hsa04350,Secreted Signaling,GDF10 - (ACVR1B+ACVR2A),1,GDF10,1,False,2,ACVR2A,2,True
GDF11_TGFBR1_ACVR2A,GDF,GDF11,TGFBR1_ACVR2A,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (TGFBR1+ACVR2A),1,GDF11,1,False,1,TGFBR1,2,True
GDF11_TGFBR1_ACVR2A,GDF,GDF11,TGFBR1_ACVR2A,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (TGFBR1+ACVR2A),1,GDF11,1,False,2,ACVR2A,2,True
GDF11_TGFBR1_ACVR2B,GDF,GDF11,TGFBR1_ACVR2B,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (TGFBR1+ACVR2B),1,GDF11,1,False,1,TGFBR1,2,True
GDF11_TGFBR1_ACVR2B,GDF,GDF11,TGFBR1_ACVR2B,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (TGFBR1+ACVR2B),1,GDF11,1,False,2,ACVR2B,2,True
GDF11_ACVR1B_ACVR2B,GDF,GDF11,ACVR1B_ACVR2B,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (ACVR1B+ACVR2B),1,GDF11,1,False,1,ACVR1B,2,True
GDF11_ACVR1B_ACVR2B,GDF,GDF11,ACVR1B_ACVR2B,,,,,KEGG: hsa04350,Secreted Signaling,GDF11 - (ACVR1B+ACVR2B),1,GDF11,1,False,2,ACVR2B,2,True
GDF15_TGFBR2,GDF,GDF15,TGFBR2,,,,,KEGG: hsa04350,Secreted Signaling,GDF15 - TGFBR2,1,GDF15,1,False,1,TGFBR2,1,False
MSTN_TGFBR1_ACVR2B,MSTN,MSTN,TGFBR1_ACVR2B,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (TGFBR1+ACVR2B),1,MSTN,1,False,1,TGFBR1,2,True
MSTN_TGFBR1_ACVR2B,MSTN,MSTN,TGFBR1_ACVR2B,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (TGFBR1+ACVR2B),1,MSTN,1,False,2,ACVR2B,2,True
MSTN_ACVR1B_ACVR2B,MSTN,MSTN,ACVR1B_ACVR2B,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (ACVR1B+ACVR2B),1,MSTN,1,False,1,ACVR1B,2,True
MSTN_ACVR1B_ACVR2B,MSTN,MSTN,ACVR1B_ACVR2B,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (ACVR1B+ACVR2B),1,MSTN,1,False,2,ACVR2B,2,True
MSTN_ACVR1B_ACVR2A,MSTN,MSTN,ACVR1B_ACVR2A,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (ACVR1B+ACVR2A),1,MSTN,1,False,1,ACVR1B,2,True
MSTN_ACVR1B_ACVR2A,MSTN,MSTN,ACVR1B_ACVR2A,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (ACVR1B+ACVR2A),1,MSTN,1,False,2,ACVR2A,2,True
MSTN_TGFBR1_ACVR2A,MSTN,MSTN,TGFBR1_ACVR2A,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (TGFBR1+ACVR2A),1,MSTN,1,False,1,TGFBR1,2,True
MSTN_TGFBR1_ACVR2A,MSTN,MSTN,TGFBR1_ACVR2A,,,,,KEGG: hsa04060,Secreted Signaling,MSTN - (TGFBR1+ACVR2A),1,MSTN,1,False,2,ACVR2A,2,True
AMH_AMHR2_ACVR1,AMH,AMH,AMHR2_ACVR1,,,,,KEGG: hsa04060,Secreted Signaling,AMH - (AMHR2+ACVR1),1,AMH,1,False,1,AMHR2,2,True
AMH_AMHR2_ACVR1,AMH,AMH,AMHR2_ACVR1,,,,,KEGG: hsa04060,Secreted Signaling,AMH - (AMHR2+ACVR1),1,AMH,1,False,2,ACVR1,2,True
AMH_AMHR2_BMPR1A,AMH,AMH,AMHR2_BMPR1A,,,,,KEGG: hsa04060,Secreted Signaling,AMH - (AMHR2+BMPR1A),1,AMH,1,False,1,AMHR2,2,True
