gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl,log2FC_icm,fdr_icm,log2FC_nicm,fdr_nicm,gse,platform,technology,log_scale_branch,probe_collapse_method
FAM162A,0.3104380786430924,3.659649337797405,0.0003182150278351389,0.004764460213167553,10.094109259728564,194,16,0.29099735593058984,0.050823275162730074,0.33485200949127575,3.553005025165587e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SMIM8,0.15065968933955912,3.657427861373283,0.0003208197404144546,0.0047977133907434345,5.562482946428574,194,16,0.13703521674304775,0.013431277258279842,0.16776949213515777,0.004240155197185872,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DERL2,-0.2794645133807849,-3.656245269712412,0.00032221452954936164,0.004812814872671588,5.751172837909526,194,16,-0.26169126436341655,0.03613802828894522,-0.30178440749564306,0.000863876186028196,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF143,-0.24577208530672706,-3.6546376784178283,0.00032411974542560914,0.004835495295120483,5.211919150157145,194,16,-0.2584167354999987,0.006259927799055954,-0.229892757156971,0.01524071897895719,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PROM1,0.3858298692203091,3.652259171607841,0.0003269580870452205,0.004872026226745347,5.024774772880954,194,16,0.3442179732083207,0.03441981892130118,0.43808666886337233,0.00035865115463049117,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CMTR1,0.21813589406570927,3.6513859485628606,0.00032800599575627233,0.00488182257017252,6.739810744547621,194,16,0.18606767733795954,0.03159953393764269,0.2584076080959342,0.0006771764617328992,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AKR1C1,-0.455541235836972,-3.650293492359452,0.0003293214516412622,0.0048955728756469195,8.50680715853333,194,16,-0.46326594356712714,0.014180899338197734,-0.44584044008285034,0.006661744390782711,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
THAP12,0.2549884220425348,3.6496611738210625,0.000330085113306008,0.0049010974899664035,6.982700149619047,194,16,0.24035715887500006,0.02367330247591977,0.2733625664854693,0.0033286065697771426,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LPCAT3,-0.27030171299290484,-3.6490551572408134,0.00033081857549368057,0.004906161127902722,6.4503754525476165,194,16,-0.2651185568495211,0.012953325147682555,-0.2768107928008655,0.00544878016845261,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
UCHL3,-0.34743058761919854,-3.646006470681614,0.00033453175754296325,0.0049553507497655525,7.34995490885714,194,16,-0.31999093677546275,0.03906807640220591,-0.3818896840276185,0.0036270627525843793,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF580,0.19362388099931946,3.6439013944178726,0.0003371185403322746,0.004987758569507807,7.75193920936667,194,16,0.1966215168634233,0.024223736902237124,0.18985940805378168,0.00979190866474526,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ABCE1,-0.3397115596340386,-3.6411994706537403,0.00034046637165482794,0.005031336381121346,6.302940763861907,194,16,-0.3594273490277717,0.011534293730834632,-0.3149521962093008,0.010498799091376229,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CTDSPL,0.23191718873518427,3.6403329764168175,0.00034154662161272936,0.005041341042977972,7.52020435887619,194,16,0.24180223058100997,0.013965983670250613,0.21950341525435355,0.009760866793051066,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PNMA2,0.2709914858743196,3.638921042810605,0.000343313785840239,0.00506144923416824,5.202079478209525,194,16,0.2866690647847206,0.013734312537327452,0.25130336352179555,0.0016578504310240632,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CDK1,0.1843582850972998,3.6373590189515888,0.0003452788358430726,0.005084424034994222,5.814355602628571,194,16,0.19698141344675066,0.013369166099862847,0.16850598437937278,0.0032788891067363443,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BAG2,-0.5101208059117075,-3.6354944504422644,0.0003476383635923013,0.005113146848977589,5.772068804142859,194,16,-0.5296613536412198,0.003968610680515576,-0.4855815134142447,0.013591904876432135,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MME,0.24172528823133377,3.6348155346213598,0.00034850126674868816,0.005119815319497179,7.12847422847619,194,16,0.21864107377082,0.0225226058762962,0.2707147668560783,0.0032788891067363443,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CD8A,0.18344545043042332,3.627859103186353,0.00035745990986813826,0.005243349499484982,6.639656180457144,194,16,0.18709339197222177,0.009494586776330615,0.17886431454068813,0.009345063834211183,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LRRC49,0.5628165991159397,3.6276374223870427,0.0003577489300160525,0.005243349499484982,8.206943874671431,194,16,0.5999762139351893,0.018309970914906566,0.5161510363197686,0.0009114303096354246,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF415,0.2373378869104768,3.6269280454045947,0.00035867527195032416,0.005246847382566056,5.731188685476187,194,16,0.21800366571989044,0.031379682112850804,0.2616180716613318,0.0006005945662088303,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CX3CR1,0.383509475318264,3.626812058352518,0.00035882694865573336,0.005246847382566056,5.985210028395239,194,16,0.37930040831018347,0.016620940913378766,0.3887952803982601,0.006337384018927394,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SNCA,0.4219510939877269,3.6240208996937464,0.00036249522449735246,0.005294293570871379,6.8514205243952375,194,16,0.3266095338124839,0.05062210790762481,0.541682355603185,0.0002506925170658703,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LINC00667,-0.17417608689047273,-3.622881908301999,0.0003640022629588042,0.00530523000639572,6.074463466485718,194,16,-0.17346130689350409,0.02120373861127229,-0.17507371758431078,0.003675461971346631,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ARMCX6,0.33362127615656734,3.622813674248559,0.000364092732801754,0.00530523000639572,8.115503629071425,194,16,0.3690510547893595,0.006307226851080885,0.28912806578052763,0.015327485879876524,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BTN3A3,0.19643972948967386,3.6224396914723185,0.00036458896344673683,0.005306276159500703,5.156256934457146,194,16,0.1889212944073915,0.00698727228178174,0.2058814851744155,0.01093820201770414,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FAM129A,0.43853753090847386,3.621713800693997,0.0003655539522107464,0.0053141343145799436,10.153691537476192,194,16,0.43859389575460395,0.03242508342661466,0.43846674714826894,0.0006277188899910011,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PIGK,0.30407509382017406,3.6190500871835853,0.000369115697495322,0.0053578092685295986,6.063626234561904,194,16,0.27216809127547653,0.02776653107949095,0.34414435282994343,0.0024420505290804616,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GFPT2,-0.3125031513620943,-3.618827039125503,0.0003694154206904906,0.0053578092685295986,6.458853080676193,194,16,-0.2865503859027882,0.03361848653990438,-0.34509499635755475,0.003420848888226691,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OPN3,-0.30927657633249817,-3.6184210891616257,0.000369961508340837,0.005359511908780005,5.7729967205428565,194,16,-0.29837303233332885,0.027673146027441496,-0.32296939902907273,0.0009846875506604746,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MKRN1,0.20647519552388327,3.6178962691593735,0.00037066862747993476,0.005363540718465444,8.101279430742855,194,16,0.18296324552547524,0.04224460671209119,0.23600183040550424,0.0015376762640586959,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TRBC1,0.26759519337952725,3.61749320726775,0.00037121255877504197,0.005365201629833034,7.716585855857145,194,16,0.2514471183217624,0.009557386015229803,0.28787417135900034,0.00986944739378596,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RPS7,-0.32710669155416144,-3.6170513815460943,0.0003718096650444812,0.005367626365341921,10.254615199290468,194,16,-0.3330230973240355,0.01812900531216991,-0.319676786633715,0.002969967488038016,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AKAP1,0.407317068963278,3.6129290739338464,0.000377424505818175,0.005442400428764503,8.830912858580952,194,16,0.36214037188195536,0.07226597908174356,0.4640505955305344,0.00018410852950727713,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HSPB2,-0.26645315152445476,-3.6114297601974794,0.00037948638557660407,0.005465828101933991,7.797932159847615,194,16,-0.26131544695831915,0.03107195320765396,-0.2729051526075563,0.002512511552742797,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
POP5,0.2873416039619753,3.606694519107674,0.0003860681989471003,0.005554228565289583,7.751151009514288,194,16,0.2618622808125211,0.035769618592473136,0.3193388934985523,0.0018825478239775978,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HLA-A,0.22902845997420437,3.6056892550883517,0.00038747923521673366,0.005565743366049415,11.42669663004762,194,16,0.24428326101850523,0.005827282609433544,0.20987126796508448,0.021095587327613928,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MYOM2,0.579569888970294,3.605490382727984,0.0003877589563133132,0.005565743366049415,10.869228883019051,194,16,0.5167969225694388,0.08021774370914389,0.6584010560784942,1.355747334487807e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CEP290,0.14267346305348985,3.604707650326471,0.0003888617443447474,0.005575171476832606,5.104860105776188,194,16,0.13087111363194562,0.020663493186089326,0.15749501814099698,0.004200333020429266,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FAM32A,-0.18510310091498677,-3.6027437832838363,0.0003916416335758515,0.0056068367986343475,7.833488541738092,194,16,-0.17254950749999803,0.05205182938709403,-0.2008680786918632,0.0001280479991718838,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IMP3,-0.20680105863017667,-3.6025145635462845,0.00039196731419024317,0.0056068367986343475,6.900130958628573,194,16,-0.23454311774535758,0.003974900987377692,-0.17196219369477125,0.01950208875374299,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MARCKS,0.696847926912334,3.59992112803,0.0003956699227310785,0.00565333185598165,6.487645161028575,194,16,0.7070711403333174,0.018696455533195933,0.6840094728488352,0.0023032801428150293,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CTF1,0.2772779889220345,3.598431638674136,0.0003978112960529276,0.005677439295951714,8.046579437471431,194,16,0.2758509565023102,0.010824321061975185,0.2790700761468057,0.007764161667112761,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DNAJC16,-0.22474475680995887,-3.5934225753738236,0.0004050928687051601,0.005774767439625897,6.682254299795239,194,16,-0.24642264436804984,0.0033380466807718277,-0.1975213631322662,0.0366009992727162,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SOX18,-0.42954621621519795,-3.591712692664694,0.00040760706366382393,0.005803990330210851,4.760081890919048,194,16,-0.49389765195833996,0.001844651477276455,-0.34873278528197355,0.05463113003726279,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RAPGEF2,0.27470960787177146,3.5913102915703714,0.0004082008802332874,0.005805833224888008,7.952592401971426,194,16,0.2619446365625172,0.03361848653990438,0.2907400369578477,0.002009194276201609,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
QDPR,0.28713254246391234,3.5908249975064286,0.00040891810301182995,0.005809425140743066,8.486785339323811,194,16,0.25442302429631575,0.0646381933939045,0.3282096117907006,0.00044610129903239294,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ITGBL1,0.4023564043285791,3.589728211991079,0.0004105434265199479,0.005825895480536196,5.751132625409528,194,16,0.42765619783797687,0.026377323160195032,0.37058457061918904,5.277447154386731e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SAP30BP,-0.24121536783891448,-3.587524891502254,0.00041382690254406504,0.005865832126537304,5.756790655776187,194,16,-0.2453667422916657,0.013753838943827394,-0.23600201387500744,0.010369047240368884,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ARMCX2,0.3250278806076042,3.586724616341419,0.00041502560721206017,0.0058663240144247305,7.493035868671429,194,16,0.32558684932639054,0.015287889376449832,0.32432591989098347,0.007980530188749665,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SYNCRIP,-0.3731853108872557,-3.586693958051339,0.0004150715940959305,0.0058663240144247305,7.393495792719051,194,16,-0.40224117680324256,0.00566056836820869,-0.3366965490392485,0.011793814193527558,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AKR7A2,0.39512561492267045,3.5865621908244454,0.0004152692971337295,0.0058663240144247305,7.648841835666666,194,16,0.36949917323147,0.02110376826447649,0.42730765797674075,0.002202574005674744,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PKIG,0.2960744090895201,3.5859448713996023,0.00041619670076261446,0.005872789111663889,9.297392949685715,194,16,0.29977844369676976,0.02721012790281638,0.29142283074564596,0.0008356601053767907,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DLG1,-0.3149488701604004,-3.5840268023306,0.0004190906740427825,0.0059069578431599394,7.827712009295234,194,16,-0.3400884500069373,0.014924360426478711,-0.2833782350043735,0.015254913976326966,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IMPACT,0.1492572155940829,3.58022168113507,0.0004248879192945633,0.005981924287185395,3.6819900296380954,194,16,0.16744902961573582,0.004782228995960905,0.12641168170639322,0.01800389098876269,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IL1R1,-0.47113083835439556,-3.577794693937588,0.00042862482160013526,0.006027747491164107,7.3714172829428595,194,16,-0.4642436828842533,0.03447272900006644,-0.47977982429362004,0.000650638261248952,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NBN,0.304936821478073,3.5756429909989826,0.00043196368249998724,0.006067876357994203,6.037276114466672,194,16,0.28674982609720706,0.01968784221842693,0.3277763040493946,0.005973828890402048,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PGD,-0.3647671534445556,-3.574226571208699,0.00043417491255111465,0.0060920928807115995,7.000475504800006,194,16,-0.3363186334861104,0.047796726401667856,-0.4004932017645689,0.00026042266280328844,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PWP2,-0.1915068715160791,-3.5738844739845326,0.00043471056749181964,0.00609277075648288,6.9390399512809475,194,16,-0.17516266734953834,0.03888095711127599,-0.21203215116715052,0.0024012280101823338,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DPYSL2,0.37099282217461577,3.5726500346452084,0.0004366486195002024,0.006113080673002834,9.141700278952378,194,16,0.32735154910415915,0.037624352475711,0.42579814184449116,0.0013138454375341562,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TAPBPL,0.28792980630800014,3.5700654985612776,0.0004407326398418219,0.006163355104365164,6.028907370380952,194,16,0.27060948221758424,0.023591511465531772,0.3096809109796489,0.002156302974765149,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PVR,-0.23625395806055552,-3.5684093706131277,0.0004433684590788218,0.006193287682015006,7.575813261880948,194,16,-0.20261903892130298,0.0638089052654159,-0.27849315884011094,0.0005848550945584415,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NISCH,0.22510024975129453,3.5665779913889244,0.0004463004490352126,0.006227285952944451,8.133734668657143,194,16,0.23119261603241917,0.009696874918588774,0.21744937116569518,0.014114870588805178,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HSPA5,-0.38522717352709507,-3.5651619171341187,0.00044858002953382,0.0062521154172038105,9.35995860389048,194,16,-0.35153374318982816,0.05214802153710134,-0.4275398534854677,0.009053355813961635,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC20A2,-0.268628636146937,-3.5637815089802976,0.0004508127245408901,0.006271719619092082,6.204122244309522,194,16,-0.27561181179626554,0.004975547075798146,-0.25985906672673037,0.019880529339383876,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
EIF3L,0.2460419326146569,3.5636722318107252,0.00045098991661844353,0.006271719619092082,9.94967929448095,194,16,0.23489971313427657,0.03476406727423665,0.26003448731104584,0.0006375020523345803,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MYOM1,0.533661274469082,3.562272183880216,0.0004532658821827856,0.006291142696447226,9.799282637842857,194,16,0.48313761510183495,0.06627976942343429,0.5971095908837262,4.496292374641213e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
